obs_index,rhat
524,1.0600189343100286
525,1.1059604391454196
526,1.3158617463937083
527,1.51886329229496
528,1.2097086034116442
529,1.2700898966266234
530,1.0580589407482697
531,1.1970784913737362
532,1.18195682182701
533,1.2212176822453071
534,1.3244374339412865
535,1.1814991404781177
536,1.0576174968369112
537,1.3022963596470918
538,1.4058761978173473
539,1.1307115631359717
540,1.333237104358858
541,1.3394384826022692
542,1.4024601137195973
543,1.1168263082220449
544,1.286652378584557
545,1.505247169571003
546,1.544923804940056
547,1.0550548021028276
548,1.2267443930036759
549,1.3141367663450556
550,1.436151313124493
551,1.3232694659582613
552,1.2292634574201904
553,1.179731326646878
554,1.4351273301414529
555,1.3889776218295846
556,1.1977079619872188
557,1.1659445710246412
558,1.021028969270386
559,1.4105181858686822
560,1.146879449210877
561,1.0976739416924706
562,1.3919042316846215
563,1.3927283354448923
564,1.169116631015847
565,1.1411923904508667
566,1.7862201017347554
567,1.1717929443185429
568,1.2267454094853947
569,1.4860549795887172
570,1.686758499077898
571,1.3219348441951753
572,1.1286984420178265
573,1.3949406375074056
574,1.1312301035843724
575,1.18195682182701
576,1.2261170622442912
577,1.1296928276718006
578,1.3043242498713337
579,1.1754741918648934
580,1.3222582838994243
581,1.317287273887369
582,1.2194039897061846
583,1.1141439716046906
584,1.2924850473347052
585,1.7369789292692137
586,1.3015932770382286
587,1.2137039901278313
588,1.1476822476143975
589,1.2524622810144368
590,1.2640731463405603
591,1.3222582838994243
592,1.4077982667581932
593,1.179731326646878
594,1.0576174968369112
595,1.4193458462917743
596,1.2314030166804257
597,1.0732916646064903
598,1.2212278323293324
599,1.4344852221110995
600,1.2835311052900036
601,1.3581184856497108
602,1.3069470837733341
603,1.0605805461597493
604,1.505619799117264
605,1.1202013248812974
606,1.0591342029293445
607,1.2330975163548339
608,1.3039872442255713
609,1.6927777044375165
610,1.313882899849795
611,1.2974100699832494
612,1.2557264342116874
613,1.2768136280712958
614,1.1062920031504984
615,1.404625527913729
616,1.4377092937168714
617,1.1376644524798833
618,1.4377092937168714
